_id,CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
8180,683265,CR-0000092851,0,0,0,0,22-000-0606,False,False,102,7/19/2022 2:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,37520,CHERRY AV/RACE ST,FRUITDALE AV,37.31104251,-121.9109361
8181,685153,CR-0000093827,0,0,0,0,22-224-0064,False,False,240,8/12/2022 1:40:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,96425,NORTHRUP ST,PEDRO ST,37.31288867,-121.9081394
8182,685349,CR-0000094075,0,1,0,0,22-226-0893,False,False,365,8/14/2022 9:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,True,False,96425,NORTHRUP ST,PEDRO ST,37.31288867,-121.9081394
8183,689802,CR-0000095828,0,0,1,0,22-211-0550,False,False,64,7/30/2022 2:33:00 PM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,No Direction (Not Walking),No Direction (Not Walking),East Of,,False,True,96425,NORTHRUP ST,PEDRO ST,37.31288867,-121.9081394
8184,721972,CR-0000103226,0,0,0,0,24-049-0143,False,False,88,2/19/2024 6:31:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,96425,NORTHRUP ST,PEDRO ST,37.31288867,-121.9081394
8185,721990,CR-0000103244,0,0,0,0,24-053-0794,False,False,95,2/22/2024 7:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,96425,NORTHRUP ST,PEDRO ST,37.31288867,-121.9081394
8186,722505,CR-0000103793,0,1,0,0,24-106-0638,False,False,127,4/15/2024 4:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Vehicle/Bike,Non-Related,Bike,Not Applicable,Not Applicable,West Of,E.SCOOTER,True,True,49940,DELBERT WY,PEDRO ST,37.31288487,-121.9090682
8187,684732,CR-0000093453,1,0,0,0,22-206-0602,False,False,140,7/25/2022 3:21:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Bike At Fault,No Controls Present/Factor,Clear,Vehicle/Bike,Non-Related,Bike,Not Applicable,Not Applicable,West Of,,False,False,84040,LINCOLN AV,PEDRO ST,37.31291525,-121.9044675
8188,696460,CR-0000099637,0,0,0,0,23-223-0404,False,False,265,11/28/2023 12:46:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,84040,LINCOLN AV,PEDRO ST,37.31291525,-121.9044675
8189,712130,CR-0000101338,0,0,0,0,23-344-0694,False,False,0,12/10/2023 7:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,84040,LINCOLN AV,PEDRO ST,37.31291525,-121.9044675
8190,694392,CR-0000098336,0,0,0,0,23-168-0685,False,False,175,6/17/2023 7:22:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,True,False,51831,DOROTHY AV,MINNESOTA AV,37.31231022,-121.8879344
8191,684726,CR-0000093381,1,0,0,0,22-219-1021,False,False,33,8/7/2022 11:33:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8192,685212,CR-0000093891,0,1,0,0,22-256-0924,False,False,29,9/13/2022 8:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Related,Bike,Not Applicable,Not Applicable,West Of,BIKE,False,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8193,685227,CR-0000093906,0,0,0,0,22-270-0176,False,False,734,9/26/2022 9:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8194,688937,CR-0000094795,0,0,0,0,22-255-4002,False,True,51,9/9/2022 5:35:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8195,689373,CR-0000095319,0,0,0,0,22-238-0043,True,False,25,11/23/2022 11:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,West Of,LIGHT POLE,False,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8196,696265,CR-0000099412,0,0,0,0,23-102-0287,False,False,30,4/12/2023 10:14:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8197,699319,CR-0000100646,0,0,1,0,23-321-0174,False,False,184,11/17/2023 7:51:00 AM,In Road - Includes Shoulder,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Pedestrian,Non-Related,Pedestrian,West,East,South Of,PEDESTRIAN,True,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8198,690750,CR-0000096887,0,0,0,0,23-007-0804,False,False,0,1/7/2023 10:35:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8199,691046,CR-0000097219,2,0,0,0,23-054-0086,False,False,0,2/23/2023 3:08:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8200,699446,CR-0000100791,0,0,0,0,23-203-0538,False,False,0,7/22/2023 4:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8201,722202,CR-0000103468,0,0,0,0,24-078-0818,False,False,106,3/18/2024 6:37:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Other,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8202,722347,CR-0000103641,0,0,0,0,24-098-9701,False,True,0,4/2/2024 3:13:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4113,ALMA AV,LITTLE ORCHARD ST,37.31355504,-121.8780252
8203,688862,CR-0000094718,0,0,0,1,22-347-0140,False,False,0,12/13/2022 6:15:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8204,687511,CR-0000094300,0,0,0,0,22-267-0220,False,False,388,9/24/2022 5:51:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8205,683469,CR-0000093063,0,1,0,0,22-173-0969,False,False,0,6/22/2022 9:49:00 PM,Crossing - Not In Crosswalk,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,Unknown,Unknown,At,PEDESTRIAN,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8206,683204,CR-0000092793,0,0,0,0,22-106-4001,False,True,51,4/13/2022 4:50:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8207,683412,CR-0000093005,1,1,0,0,22-148-0912,False,False,87,5/28/2022 9:03:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8208,682983,CR-0000092537,0,2,0,0,22-170-0991,False,False,90,6/19/2022 11:49:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8209,690395,CR-0000096488,0,0,0,0,22-125-1008,False,False,0,5/5/2022 10:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8210,682683,CR-0000092259,1,0,0,0,22-144-0904,False,False,57,5/24/2022 8:04:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8211,690133,CR-0000096219,0,0,0,0,22-331-9846,False,False,24,11/27/2022 11:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,4179,ALMA AV,PLUM ST/POMONA AV,37.31434045,-121.8769206
8212,689874,CR-0000095901,1,0,0,0,22-270-9703,False,True,0,9/19/2022 12:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,False,4223,ALMA AV,SHERMAN ST,37.31563604,-121.8750897
8213,694526,CR-0000098520,1,0,0,0,23-193-0522,False,False,0,7/12/2023 2:47:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4223,ALMA AV,SHERMAN ST,37.31563604,-121.8750897
8214,719520,CR-0000102649,1,0,0,0,24-067-0202,False,False,0,3/7/2024 8:03:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4223,ALMA AV,SHERMAN ST,37.31563604,-121.8750897
8215,683178,CR-0000092761,0,0,0,0,22-059-4000,False,True,0,2/15/2022 5:13:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4091,ALMA AV,FORD AV,37.31579409,-121.8748652
8216,685167,CR-0000093843,0,0,0,0,22-238-0655,False,False,0,8/26/2022 5:11:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,4091,ALMA AV,FORD AV,37.31579409,-121.8748652
8217,696244,CR-0000099391,0,1,0,0,23-175-0497,False,False,21,6/24/2023 4:03:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Other,Related,Non-Collision,Not Applicable,Not Applicable,North Of,,False,False,67154,GLENVIEW DR,LANSDALE CT,37.21244487,-121.8548016
8218,711915,CR-0000101546,0,0,0,0,23-343-0395,False,False,84,12/9/2023 11:57:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,47398,CURTNER AV,LA MIRADA DR,37.28182187,-121.9089284
8219,719606,CR-0000102763,0,0,0,0,23-070-9703,False,True,0,3/10/2023 4:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,No Controls Present/Factor,Cloudy,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,31514,CANOAS GARDEN AV,EVANS LN,37.29473047,-121.8763301
8220,722401,CR-0000103695,2,0,0,0,24-099-0177,False,False,0,4/8/2024 8:20:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,31514,CANOAS GARDEN AV,EVANS LN,37.29473047,-121.8763301
8221,685026,CR-0000093696,1,0,0,0,22-182-0095,False,False,105,7/1/2022 2:33:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,False,74667,HUMBOLDT ST,VINE ST,37.31556401,-121.8811273
8222,690462,CR-0000096572,0,0,0,0,22-244-0741,False,False,0,9/1/2022 5:05:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,74667,HUMBOLDT ST,VINE ST,37.31556401,-121.8811273
8223,722375,CR-0000103669,1,0,0,0,24-095-0497,False,False,0,4/4/2024 3:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,74667,HUMBOLDT ST,VINE ST,37.31556401,-121.8811273
8224,699463,CR-0000100789,0,0,0,0,23-200-0586,False,False,0,7/19/2023 6:24:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,74667,HUMBOLDT ST,VINE ST,37.31556401,-121.8811273
8225,690419,CR-0000096516,0,0,0,0,22-342-0399,False,False,0,12/8/2022 8:52:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,True,61885,FLOYD ST,MASTIC ST,37.31599797,-121.8771956
8226,717420,CR-0000102433,0,0,0,0,23-073-9706,False,True,51,2/18/2023 10:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,61885,FLOYD ST,MASTIC ST,37.31599797,-121.8771956
8227,696339,CR-0000099495,0,0,1,0,23-292-0023,True,False,309,10/19/2023 12:39:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,TREE,False,False,24595,BRENTON AV,DOYLE RD,37.30367792,-121.9901579
8228,684904,CR-0000093538,0,1,0,0,22-200-0846,False,False,0,7/19/2022 9:15:00 PM,Not In Road,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,No Direction (Not Walking),No Direction (Not Walking),At,PED walking with BIKE,False,True,52370,DOYLE RD,TERESITA DR,37.30349956,-121.9884414
8229,719516,CR-0000102645,2,0,0,0,24-066-0284,False,False,0,3/6/2024 9:36:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Rain,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,52370,DOYLE RD,TERESITA DR,37.30349956,-121.9884414
8230,719525,CR-0000102654,0,1,0,0,24-084-0089,False,False,49,3/24/2024 1:42:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Rain,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,East Of,HOUSE,True,False,112012,TILLMAN AV,YOSEMITE AV,37.32790776,-121.9139451
8231,698856,CR-0000100139,0,1,0,0,23-347-0805,False,False,0,12/13/2023 6:51:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,True,28181,CALAVERAS AV/MAGNOLIA AV,PARK AV,37.33060202,-121.9200126
8232,696551,CR-0000099748,0,1,0,0,23-334-0805,False,False,0,12/13/2023 6:51:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,At,BIKE,False,True,28181,CALAVERAS AV/MAGNOLIA AV,PARK AV,37.33060202,-121.9200126
8233,681811,CR-0000091220,0,0,0,0,22-079-0403,True,False,0,3/20/2022 11:34:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,SIGNS / TREE,False,False,2518,ALAMEDA,MAGNOLIA AV,37.33420116,-121.9151968
8234,681942,CR-0000091451,1,0,0,0,22-088-0568,False,False,174,3/29/2022 2:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,False,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8235,682719,CR-0000092297,0,0,0,0,22-143-0522,True,False,129,5/23/2022 12:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,South Of,CITY PROPERTY - LIBRARY GARAGE GATE,True,False,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8236,689448,CR-0000095423,0,0,0,0,22-312-0543,False,False,0,11/8/2022 3:12:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8237,689752,CR-0000095770,1,0,0,0,22-350-0556,False,False,126,12/16/2022 4:15:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8238,690840,CR-0000096979,0,0,0,0,23-014-0862,False,False,141,1/14/2023 10:46:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8239,716172,CR-0000102129,0,0,1,0,24-028-0145,False,False,0,1/28/2024 3:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8240,715822,CR-0000101894,0,0,0,0,23-313-0678,False,False,0,11/9/2023 5:49:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,48223,DANA AV,NAGLEE AV,37.33183068,-121.9268226
8241,715823,CR-0000101738,0,0,0,0,23-243-0245,False,False,70,8/31/2023 8:22:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,True,69387,HADLEY AV,NAGLEE AV,37.33113507,-121.9277232
8242,721974,CR-0000103228,0,0,0,0,24-050-0589,False,False,24,2/19/2024 4:40:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Rain,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,False,False,69387,HADLEY AV,NAGLEE AV,37.33113507,-121.9277232
8243,683257,CR-0000092832,0,0,0,0,22-130-0797,False,False,0,5/10/2022 6:49:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Non-Collision,Not Applicable,Not Applicable,At,,False,True,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8244,691223,CR-0000097446,1,0,0,0,22-354-0738,False,False,0,12/20/2022 5:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Controls Functioning,Unknown,Sideswipe,Intersection,Non-Collision,Not Applicable,Not Applicable,At,,False,False,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8245,690264,CR-0000096355,0,0,0,0,22-268-4001,False,True,,9/25/2022 4:01:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8246,696079,CR-0000099214,3,0,0,0,23-070-0482,False,False,330,3/11/2023 2:12:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8247,695990,CR-0000099125,0,0,0,0,23-219-4002,False,True,,8/3/2023 5:04:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8248,694558,CR-0000098552,0,1,0,0,23-199-0574,False,False,0,7/18/2023 3:28:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Intersection,Bike,Not Applicable,Not Applicable,South Of,BIKE,False,False,94874,NAGLEE AV,PARK AV,37.33395434,-121.924053
8249,715905,CR-0000101909,0,0,0,0,23-232-0372,False,False,375,8/20/2023 9:37:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Unknown,Clear,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,True,True,84226,LINKHORNE CT,SCHULTE DR,37.36452413,-121.8582468
8250,688830,CR-0000094685,0,0,0,0,22-292-9703,False,True,0,10/18/2022 3:15:00 PM,No Pedestrians Involved,Unknown,No Unusual Conditions,Daylight,Unknown,Unknown,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,24265,BRANHAM LN,THOUSAND OAKS DR,37.26356638,-121.8746034
8251,691040,CR-0000097213,1,0,0,0,23-048-0064,False,False,0,2/17/2023 2:28:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,False,24265,BRANHAM LN,THOUSAND OAKS DR,37.26356638,-121.8746034
8252,688963,CR-0000094823,0,1,0,0,22-287-0621,True,False,0,10/14/2022 3:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,"LIGHT POLE, FENCE",False,False,31459,CANFIELD CT,PEARL AV,37.26667975,-121.8664757
8253,689430,CR-0000095402,2,0,0,0,22-307-0450,False,False,33,11/3/2022 1:06:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Motorcycle,Not Applicable,Not Applicable,South Of,,True,False,4762,ALMADEN EX,KELL WY,37.27682492,-121.8794988
8254,719547,CR-0000102694,7,0,0,0,24-081-0770,False,False,79,3/21/2024 5:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,False,4762,ALMADEN EX,KELL WY,37.27682492,-121.8794988
8255,682850,CR-0000092427,0,0,0,0,22-151-0087,False,False,83,5/31/2022 6:16:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,96975,OAKWOOD AV,PALADIN DR,37.26024403,-121.9123459
